Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2023-02-23 00:00:00-05:00,23.422962880540098,23.87063720047098,23.008263613547186,23.646799087524414,1117995000,0.0,0.0
2023-02-24 00:00:00-05:00,23.20811890776845,23.456938466938215,22.930321098624606,23.269073486328125,589716000,0.0,0.0
2023-02-27 00:00:00-05:00,23.652795020145348,23.862641462200266,23.43695242089965,23.483917236328125,452994000,0.0,0.0
2023-02-28 00:00:00-05:00,23.35501011996671,23.807681845899552,23.189130423072832,23.19912338256836,455963000,0.0,0.0
2023-03-01 00:00:00-05:00,23.17514374367505,23.239098311761076,22.491640852152667,22.681503295898438,460026000,0.0,0.0
2023-03-02 00:00:00-05:00,22.471656329655104,23.36300630595759,22.415695369106043,23.297054290771484,389415000,0.0,0.0
2023-03-03 00:00:00-05:00,23.303049498482938,23.882627847887388,23.113187066758055,23.872634887695312,412393000,0.0,0.0
2023-03-06 00:00:00-05:00,23.87363543603711,24.230374393263517,23.469927850702934,23.536880493164062,437429000,0.0,0.0
2023-03-07 00:00:00-05:00,23.586852780173178,24.111559920502025,23.228051620676226,23.275026321411133,515154000,0.004,0.0
2023-03-08 00:00:00-05:00,23.47391269382793,24.186516664947955,23.4109480715623,24.167526245117188,513573000,0.0,0.0
2023-03-09 00:00:00-05:00,24.161529784605587,24.440375570970758,23.36997124192883,23.422943115234375,501257000,0.0,0.0
2023-03-10 00:00:00-05:00,23.39596048038933,23.613839455874178,22.713340379314104,22.952207565307617,474866000,0.0,0.0
2023-03-13 00:00:00-04:00,22.739323644509124,23.28501894656515,22.28457724174812,22.953203201293945,421890000,0.0,0.0
2023-03-14 00:00:00-04:00,23.482909441366974,24.205506193309173,23.44692829407391,24.049592971801758,474910000,0.0,0.0
2023-03-15 00:00:00-04:00,23.747761556625974,24.272468678645705,23.346985898676298,24.214502334594727,524486000,0.0,0.0
2023-03-16 00:00:00-04:00,24.0136132573458,25.573742429212153,23.880686034435833,25.526769638061523,583253000,0.0,0.0
2023-03-17 00:00:00-04:00,25.967525354447133,26.3842928539369,25.65369920620216,25.710668563842773,848547000,0.0,0.0
2023-03-20 00:00:00-04:00,25.600727567995087,26.009500077282972,25.11599719099459,25.885568618774414,432747000,0.0,0.0
2023-03-21 00:00:00-04:00,26.16541585752353,26.37729764905775,25.366861180788394,26.184404373168945,547408000,0.0,0.0
2023-03-22 00:00:00-04:00,26.41027748136722,27.573630463876558,26.222382493437223,26.45325469970703,797295000,0.0,0.0
2023-03-23 00:00:00-04:00,27.0998920461365,27.483678869763516,26.675129606850067,27.17584991455078,564889000,0.0,0.0
2023-03-24 00:00:00-04:00,27.01594431067597,27.15186824063576,26.340320236900403,26.764083862304688,454920000,0.0,0.0
2023-03-27 00:00:00-04:00,26.82205130984847,26.984960623326504,26.350314098430964,26.51622200012207,361026000,0.0,0.0
2023-03-28 00:00:00-04:00,26.432268512754547,26.49823173297999,25.83560094258539,26.395288467407227,356104000,0.0,0.0
2023-03-29 00:00:00-04:00,26.81005372847901,27.062911108489565,26.582180130791198,26.968963623046875,393694000,0.0,0.0
2023-03-30 00:00:00-04:00,27.213832806303273,27.483682866551554,27.08690274045301,27.367746353149414,364516000,0.0,0.0
2023-03-31 00:00:00-04:00,27.124881801401113,27.81849547184349,27.08990144968885,27.76152801513672,433933000,0.0,0.0
2023-04-03 00:00:00-04:00,27.493673714298545,27.984399368313966,27.320769768409424,27.949419021606445,398716000,0.0,0.0
2023-04-04 00:00:00-04:00,27.95041876402009,27.984400217935065,27.291785519526204,27.43770408630371,368592000,0.0,0.0
2023-04-05 00:00:00-04:00,26.81405484656238,26.982959420738567,26.380296599613906,26.866025924682617,515015000,0.0,0.0
2023-04-06 00:00:00-04:00,26.5691896688251,27.064913636630408,26.412277545393724,27.02193832397461,397654000,0.0,0.0
2023-04-10 00:00:00-04:00,26.808057413307253,27.605613199446584,26.65414387454868,27.563636779785156,395279000,0.0,0.0
2023-04-11 00:00:00-04:00,27.708556949936014,27.774520168609335,27.110888593592563,27.153865814208984,314378000,0.0,0.0
2023-04-12 00:00:00-04:00,27.35475041530848,27.452695383203668,26.433263264457445,26.48023796081543,446259000,0.0,0.0
2023-04-13 00:00:00-04:00,26.719106387234746,26.872021032628947,26.314333222972966,26.448257446289062,353615000,0.0,0.0
2023-04-14 00:00:00-04:00,26.489235274720066,26.868023857547442,26.2053930845093,26.743093490600586,395660000,0.0,0.0
2023-04-17 00:00:00-04:00,26.5502007354296,26.99095503182758,26.41827430530076,26.986957550048828,321471000,0.0,0.0
2023-04-18 00:00:00-04:00,27.517664210618655,28.094342468217402,27.34176165331577,27.651588439941406,604812000,0.0,0.0
2023-04-19 00:00:00-04:00,27.34575558501226,27.98439949827532,27.21682774850781,27.915437698364258,358660000,0.0,0.0
2023-04-20 00:00:00-04:00,27.655585102128896,28.01438627637925,26.984959362580753,27.08890151977539,427713000,0.0,0.0
2023-04-21 00:00:00-04:00,26.93698080087937,27.167852977082326,26.707109424707014,27.1038875579834,345103000,0.0,0.0
2023-04-24 00:00:00-04:00,26.997952403384527,27.350754492518465,26.65614195995767,27.026935577392578,339282000,0.0,0.0
2023-04-25 00:00:00-04:00,27.062914932434463,27.23182141385499,26.21039137392824,26.226381301879883,378527000,0.0,0.0
2023-04-26 00:00:00-04:00,26.98695671600465,27.314773087163047,26.69012130424559,26.940980911254883,406337000,0.0,0.0
2023-04-27 00:00:00-04:00,27.347757311997476,27.479683746081943,26.61016757255102,27.210832595825195,377161000,0.0,0.0
2023-04-28 00:00:00-04:00,27.209833243040322,27.742535346196135,27.05591780168011,27.73354148864746,292216000,0.0,0.0
2023-05-01 00:00:00-04:00,27.82449059352596,29.04181246207851,27.764524553059715,28.89389419555664,570329000,0.0,0.0
2023-05-02 00:00:00-04:00,28.66401996293516,28.819933177825014,28.067352486128684,28.19428062438965,402730000,0.0,0.0
2023-05-03 00:00:00-04:00,27.82449131295528,28.35119816386992,27.45669628435677,27.78651237487793,383387000,0.0,0.0
2023-05-04 00:00:00-04:00,27.63559150652296,27.843475788721815,27.224821223568284,27.546642303466797,321850000,0.0,0.0
2023-05-05 00:00:00-04:00,27.81049812446517,28.738979518802154,27.715551735994396,28.66402244567871,361494000,0.0,0.0
2023-05-08 00:00:00-04:00,28.506108723960846,29.203719797219943,28.334205573137417,29.13475799560547,344979000,0.0,0.0
2023-05-09 00:00:00-04:00,28.88289868580111,28.95685686090514,28.4341494471908,28.55508041381836,314869000,0.0,0.0
2023-05-10 00:00:00-04:00,28.9888400070074,29.096781546494373,28.44514435922276,28.868907928466797,369350000,0.0,0.0
2023-05-11 00:00:00-04:00,28.87990211299504,28.93387288392159,28.230264605515995,28.56207847595215,322149000,0.0,0.0
2023-05-12 00:00:00-04:00,28.513106919804066,28.763968454628774,28.030376178790256,28.3242130279541,274222000,0.0,0.0
2023-05-15 00:00:00-04:00,28.492116893352502,28.952860500862368,28.136316236466875,28.93686866760254,293926000,0.0,0.0
2023-05-16 00:00:00-04:00,28.82493333225044,29.85336134908107,28.81593947434421,29.196725845336914,449405000,0.0,0.0
2023-05-17 00:00:00-04:00,29.56751729485477,30.18217442688432,29.413603764955703,30.16118621826172,432535000,0.0,0.0
2023-05-18 00:00:00-04:00,30.39305941947863,31.8102687655006,30.303109403066554,31.66035270690918,748725000,0.0,0.0
2023-05-19 00:00:00-04:00,31.51842985315769,31.56240596498741,30.89877633722098,31.24658203125,473908000,0.0,0.0
2023-05-22 00:00:00-04:00,30.883782066860128,31.502438568555636,30.662906435936026,31.15863037109375,372000000,0.0,0.0
2023-05-23 00:00:00-04:00,30.98272869941918,31.27056835021741,30.61393480211975,30.670902252197266,356253000,0.0,0.0
2023-05-24 00:00:00-04:00,30.19316827295175,30.5899483592362,29.789394023344112,30.520986557006836,721419000,0.0,0.0
2023-05-25 00:00:00-04:00,38.50153615820228,39.45800370852652,36.614587547967275,37.958839416503906,1543911000,0.0,0.0
2023-05-26 00:00:00-04:00,37.86888972111275,39.148175374244616,37.529078992928106,38.92430114746094,714397000,0.0,0.0
2023-05-30 00:00:00-04:00,40.57238507912985,41.9146353772554,39.92674506783609,40.088653564453125,923401000,0.0,0.0
2023-05-31 00:00:00-04:00,39.466001365894826,40.27255101704391,37.80092907922199,37.812923431396484,1002580000,0.0,0.0
2023-06-01 00:00:00-04:00,38.4675599860318,40.02769133031933,38.31864471777753,39.74784851074219,635873000,0.0,0.0
2023-06-02 00:00:00-04:00,40.074663373189075,40.47743875285094,39.036240702637585,39.305091857910156,482731000,0.0,0.0
2023-06-05 00:00:00-04:00,38.88732248594207,39.54295523053457,38.68543536450873,39.14917755126953,396094000,0.0,0.0
2023-06-06 00:00:00-04:00,38.80837364686853,39.138187855408745,38.12675049908344,38.632469177246094,388729000,0.0,0.0
2023-06-07 00:00:00-04:00,38.89734153099695,39.48107614939718,37.33904707373161,37.45799255371094,511998000,0.004,0.0
2023-06-08 00:00:00-04:00,37.706888040949515,38.84637034571571,37.48798941948038,38.492530822753906,417772000,0.0,0.0
2023-06-09 00:00:00-04:00,39.019288045180616,39.692982044462646,38.54950387238983,38.752410888671875,427717000,0.0,0.0
2023-06-12 00:00:00-04:00,39.18221868034752,39.51206700150423,38.60048195774429,39.464088439941406,388701000,0.0,0.0
2023-06-13 00:00:00-04:00,40.167771950130565,41.08235780976993,39.7219751154273,41.00339126586914,613208000,0.0,0.0
2023-06-14 00:00:00-04:00,40.80547525022667,42.9804864628246,40.53359551230655,42.97748947143555,740465000,0.0,0.0
2023-06-15 00:00:00-04:00,42.58267617954838,43.26936481890203,42.127880745258615,42.63365173339844,568622000,0.0,0.0
2023-06-16 00:00:00-04:00,43.430285796206434,43.7011627413836,42.64164233222249,42.672630310058594,655709000,0.0,0.0
2023-06-20 00:00:00-04:00,42.978490256967746,43.970040705033966,42.65463596406491,43.78812026977539,451153000,0.0,0.0
2023-06-21 00:00:00-04:00,43.48126129452927,43.59521179490845,42.06090843877396,43.02546691894531,551603000,0.0,0.0
2023-06-22 00:00:00-04:00,42.233828792547676,43.40629695536315,42.214840218909664,43.0054817199707,417737000,0.0,0.0
2023-06-23 00:00:00-04:00,42.44473523032175,42.789576114624246,41.9959376252503,42.189849853515625,358140000,0.0,0.0
2023-06-26 00:00:00-04:00,42.44173221039152,42.74459612983443,40.081803433488034,40.613563537597656,594322000,0.0,0.0
2023-06-27 00:00:00-04:00,40.780491178627045,41.920972400878014,40.429652485248255,41.85700225830078,462175000,0.0,0.0
2023-06-28 00:00:00-04:00,40.64154576426535,41.82600930888067,40.499611921067704,41.09833908081055,582639000,0.0,0.0
2023-06-29 00:00:00-04:00,41.53914438933123,41.581125151511266,40.58157883716756,40.8034782409668,380514000,0.0,0.0
2023-06-30 00:00:00-04:00,41.66109075373004,42.53069498097374,41.48217110907092,42.282806396484375,501148000,0.0,0.0
2023-07-03 00:00:00-04:00,42.49770977670776,42.87853744854529,42.18285405414917,42.39375686645508,198209000,0.0,0.0
2023-07-05 00:00:00-04:00,42.11588532389232,43.15741247576168,42.065908767153076,42.29780578613281,323618000,0.0,0.0
2023-07-06 00:00:00-04:00,41.82501907665081,42.15986618749212,41.32724389814401,42.083900451660156,303582000,0.0,0.0
2023-07-07 00:00:00-04:00,42.3027974197586,43.19439483074113,42.160863552312975,42.48371505737305,355881000,0.0,0.0
2023-07-10 00:00:00-04:00,42.637650587213706,42.79158005562214,41.63010462260681,42.160865783691406,353908000,0.0,0.0
2023-07-11 00:00:00-04:00,42.46172699623317,42.738601759030615,42.04791716091051,42.38576126098633,298244000,0.0,0.0
2023-07-12 00:00:00-04:00,43.01347490180477,43.915066050128644,42.7575905421709,43.882080078125,481277000,0.0,0.0
2023-07-13 00:00:00-04:00,44.49780470812353,46.13405926101677,44.47181552763813,45.95614242553711,478204000,0.0,0.0
2023-07-14 00:00:00-04:00,46.561868772751474,48.06618712839588,45.0395608397095,45.4483757019043,772075000,0.0,0.0
2023-07-17 00:00:00-04:00,46.268003285850995,46.47490630311995,45.24146873901093,46.43992233276367,510488000,0.0,0.0
2023-07-18 00:00:00-04:00,46.679810792528166,47.874268285865774,45.7132504904212,47.472450256347656,569164000,0.0,0.0
2023-07-19 00:00:00-04:00,47.44247047843377,47.7963099914224,46.720797864027034,47.05564498901367,427502000,0.0,0.0
2023-07-20 00:00:00-04:00,46.485899389288534,47.0656380690938,45.0415553018344,45.49934768676758,537865000,0.0,0.0
2023-07-21 00:00:00-04:00,45.76722764913427,45.8451951947945,44.07999364154884,44.28889846801758,963769000,0.0,0.0
2023-07-24 00:00:00-04:00,44.71070421831162,45.088534882769345,44.020019651695705,44.591758728027344,382516000,0.0,0.0
2023-07-25 00:00:00-04:00,44.92061148308324,46.16204473559319,44.90261809426386,45.65827560424805,348081000,0.0,0.0
2023-07-26 00:00:00-04:00,46.0001233535435,46.032110332032616,44.60975551348785,45.43138122558594,364237000,0.0,0.0
2023-07-27 00:00:00-04:00,46.49789574001407,47.3734977573488,45.729243622017535,45.87917709350586,455976000,0.0,0.0
2023-07-28 00:00:00-04:00,46.64683056118983,47.005668877147734,46.35996199566977,46.72879409790039,331194000,0.0,0.0
2023-07-31 00:00:00-04:00,46.73278818622704,47.10861703678649,46.48489961174323,46.70779800415039,251055000,0.0,0.0
2023-08-01 00:00:00-04:00,46.43892131705065,46.87872414009039,46.006119100744684,46.48590087890625,237858000,0.0,0.0
2023-08-02 00:00:00-04:00,45.810208237505115,45.81920302566147,43.367316810622704,44.24891662597656,530142000,0.0,0.0
2023-08-03 00:00:00-04:00,43.780128602049395,45.09753146141585,43.780128602049395,44.49480438232422,324176000,0.0,0.0
2023-08-04 00:00:00-04:00,44.96459093054508,45.62129053158006,44.37286046636377,44.65972900390625,362666000,0.0,0.0
2023-08-07 00:00:00-04:00,45.09053569626203,45.5193419368028,44.54278395800057,45.39639663696289,322154000,0.0,0.0
2023-08-08 00:00:00-04:00,44.83265505253908,45.221478538813905,44.036015691879385,44.643741607666016,353843000,0.0,0.0
2023-08-09 00:00:00-04:00,44.25390776886031,44.291892538606646,42.114879460242086,42.534690856933594,586449000,0.0,0.0
2023-08-10 00:00:00-04:00,42.14087339406621,43.55423337804786,41.816020072112345,42.368770599365234,492705000,0.0,0.0
2023-08-11 00:00:00-04:00,41.732057328075,41.998938296888426,40.62056232238889,40.836463928222656,533085000,0.0,0.0
2023-08-14 00:00:00-04:00,40.4676342143239,43.780130045964164,40.292714362956126,43.733150482177734,690286000,0.0,0.0
2023-08-15 00:00:00-04:00,44.5397844697039,45.24746343263432,43.690167827514635,43.92006301879883,676512000,0.0,0.0
2023-08-16 00:00:00-04:00,44.499801717144706,44.654730173438274,43.3863049125829,43.466270446777344,527451000,0.0,0.0
2023-08-17 00:00:00-04:00,43.950048576466585,44.0420058832226,42.981486518683695,43.32433319091797,452395000,0.0,0.0
2023-08-18 00:00:00-04:00,42.61565390241393,43.55822683605399,41.641097806148274,43.279354095458984,583768000,0.0,0.0
2023-08-21 00:00:00-04:00,44.4738161945168,47.043649088093474,44.20194021923786,46.94569396972656,692573000,0.0,0.0
2023-08-22 00:00:00-04:00,48.113161528574985,48.16513989063479,45.312434537033134,45.647281646728516,755293000,0.0,0.0
2023-08-23 00:00:00-04:00,45.845194431592205,47.17858890848423,45.18749198173924,47.094627380371094,779046000,0.0,0.0
2023-08-24 00:00:00-04:00,50.193217898242985,50.24319445193808,47.137605573465706,47.1416015625,1156044000,0.0,0.0
2023-08-25 00:00:00-04:00,46.99067223332849,47.78331172625779,45.00357139022836,45.99712371826172,925341000,0.0,0.0
2023-08-28 00:00:00-04:00,46.46091072736626,46.95868589539786,44.86763592891526,46.813751220703125,685192000,0.0,0.0
2023-08-29 00:00:00-04:00,46.64482841073173,49.058733661503915,46.36995165063556,48.76186752319336,701397000,0.0,0.0
2023-08-30 00:00:00-04:00,49.02175201577949,49.90435090120312,48.4030333170931,49.24165344238281,735206000,0.0,0.0
2023-08-31 00:00:00-04:00,49.357605085278806,49.72143840921862,48.93579559606437,49.33261489868164,528570000,0.0,0.0
2023-09-01 00:00:00-04:00,49.73942951511003,49.77741047898762,48.12016158480673,48.486995697021484,463830000,0.0,0.0
2023-09-05 00:00:00-04:00,48.2011209624788,48.82883820678776,47.838286691466436,48.52597427368164,382653000,0.0,0.0
2023-09-06 00:00:00-04:00,48.42301040253658,48.53096818528778,46.56270153618876,47.043521881103516,468670000,0.004,0.0
2023-09-07 00:00:00-04:00,45.50809367886265,46.32678974880514,45.13523111170268,46.22382736206055,433330000,0.0,0.0
2023-09-08 00:00:00-04:00,45.92494195463873,46.588693046226524,45.25418967954752,45.555076599121094,473069000,0.0,0.0
2023-09-11 00:00:00-04:00,46.13086155867235,46.145855378235105,44.295544829202264,45.161224365234375,473966000,0.0,0.0
2023-09-12 00:00:00-04:00,44.721385383298234,45.65603954125468,44.514461521168336,44.853336334228516,349256000,0.0,0.0
2023-09-13 00:00:00-04:00,44.5834356523234,45.91294356893701,44.48647155258025,45.468109130859375,398355000,0.0,0.0
2023-09-14 00:00:00-04:00,45.932941774404185,45.96992678735713,45.11424558500878,45.56407928466797,370097000,0.0,0.0
2023-09-15 00:00:00-04:00,45.32416041506124,45.58206401685465,43.79172881004724,43.883697509765625,506831000,0.0,0.0
2023-09-18 00:00:00-04:00,42.73212650169159,44.225571181756216,41.98440317548432,43.94967269897461,500271000,0.0,0.0
2023-09-19 00:00:00-04:00,43.81672106597158,43.949671091546065,42.98602840940491,43.50383758544922,373064000,0.0,0.0
2023-09-20 00:00:00-04:00,43.58381095041621,43.88669985783539,42.20732329224025,42.22331619262695,367108000,0.0,0.0
2023-09-21 00:00:00-04:00,41.567561773609235,42.08436812004918,40.96478500717866,41.00177001953125,450736000,0.0,0.0
2023-09-22 00:00:00-04:00,41.55655555974085,42.09935692892389,41.21568262993903,41.59454345703125,479236000,0.0,0.0
2023-09-25 00:00:00-04:00,41.575555508583165,42.52020429419851,41.16170777598642,42.206321716308594,419091000,0.0,0.0
2023-09-26 00:00:00-04:00,41.98540588649519,42.80410206327922,41.63953367356777,41.89543914794922,402282000,0.0,0.0
2023-09-27 00:00:00-04:00,42.3142831158922,42.85608166795396,41.61354320990464,42.45222854614258,444935000,0.0,0.0
2023-09-28 00:00:00-04:00,42.4442300318879,43.42986390622625,42.099360753116,43.072998046875,424663000,0.0,0.0
2023-09-29 00:00:00-04:00,43.81072644813263,44.12761008649057,43.29091906951936,43.48284912109375,397830000,0.0,0.0
2023-10-02 00:00:00-04:00,44.0136459937785,45.15822119722868,43.84471004180952,44.7653694152832,433298000,0.0,0.0
2023-10-03 00:00:00-04:00,44.791360215687675,45.1132430582303,43.22993995466615,43.50083923339844,470850000,0.0,0.0
2023-10-04 00:00:00-04:00,43.725761788112315,44.12661389696753,43.275928083573646,44.02465057373047,361821000,0.0,0.0
2023-10-05 00:00:00-04:00,44.03364221179363,44.883328870438184,43.87170361778556,44.67140579223633,393483000,0.0,0.0
2023-10-06 00:00:00-04:00,44.1765853074357,45.77199314452194,44.00964752260757,45.74500274658203,434436000,0.0,0.0
2023-10-09 00:00:00-04:00,44.82534394927442,45.58806104579634,44.35152097738503,45.25618362426758,409675000,0.0,0.0
2023-10-10 00:00:00-04:00,45.29317665886047,46.24182177038048,45.071258970878525,45.7809944152832,368582000,0.0,0.0
2023-10-11 00:00:00-04:00,46.17884588702422,46.84160171871978,46.032900190504705,46.78861999511719,378137000,0.0,0.0
2023-10-12 00:00:00-04:00,46.75962964777431,47.59132141422763,46.3127970458529,46.92756652832031,481325000,0.0,0.0
2023-10-13 00:00:00-04:00,46.942558517598286,47.098502624368315,45.263182151056284,45.444114685058594,474115000,0.0,0.0
2023-10-16 00:00:00-04:00,45.04626639383732,46.207833655356794,44.89532148876171,46.077884674072266,375099000,0.0,0.0
2023-10-17 00:00:00-04:00,43.983657697205345,44.7373792663929,42.464221791890054,43.92168045043945,812333000,0.0,0.0
2023-10-18 00:00:00-04:00,42.575185981795975,43.20295497748339,41.80947154933942,42.18033218383789,627294000,0.0,0.0
2023-10-19 00:00:00-04:00,42.79510456302502,43.28092416614882,41.866448658188794,42.08536911010742,501233000,0.0,0.0
2023-10-20 00:00:00-04:00,41.87443932058439,42.454225709560305,41.06274066398629,41.37162780761719,477266000,0.0,0.0
2023-10-23 00:00:00-04:00,41.21369517243649,43.231946691364044,40.929800201575475,42.95904541015625,478530000,0.0,0.0
2023-10-24 00:00:00-04:00,43.06100102394639,43.680769690492056,42.67514660989255,43.64678192138672,401463000,0.0,0.0
2023-10-25 00:00:00-04:00,43.38188323056103,43.633792366970795,41.5395691120526,41.763484954833984,398379000,0.0,0.0
2023-10-26 00:00:00-04:00,41.837460992365465,42.24031124000929,39.86519397688078,40.31102752685547,541001000,0.0,0.0
2023-10-27 00:00:00-04:00,41.114725739824124,41.19069772762215,40.00013816338119,40.48495864868164,416784000,0.0,0.0
2023-10-30 00:00:00-04:00,41.07174378820241,41.75048867659289,40.46596602495226,41.145713806152344,388028000,0.0,0.0
